District,Market Name,Variety,Modal Price (Rs./Quintal),Year,Month,Rainfall_Minus1,Rainfall_Minus2,Rainfall_Minus3,Total_Rainfall_3Months,Area_Hectare,Yield_TonnePerHectare
Haveri,Savanur,GCH,5298,2019,1,0.64,4.41,37.7,42.75,24653.77,411.33
Haveri,Savanur,GCH,6961,2023,10,131.31,44.47,212.43,388.21,26100.98,409.55
Haveri,Savanur,GCH,4334,2019,2,0.23,0.64,4.41,5.28,24653.77,411.33
Haveri,Savanur,GCH,4316,2020,6,71.65,80.99,2.99,155.63,24484.04,415.8
Haveri,Savanur,GCH,4343,2019,2,0.23,0.64,4.41,5.28,24653.77,411.33
Haveri,Savanur,GCH,5507,2019,1,0.64,4.41,37.7,42.75,24653.77,411.33
Haveri,Savanur,GCH,5308,2019,1,0.64,4.41,37.7,42.75,24653.77,411.33
Haveri,Savanur,GCH,5885,2018,10,86.34,64.4,76.6,227.34,25011.81,405.03
Haveri,Savanur,GCH,7483,2023,11,5.75,131.31,44.47,181.53,26100.98,409.55
Haveri,Savanur,GCH,4021,2020,5,80.99,2.99,0.0,83.97999999999999,24484.04,415.8
Haveri,Savanur,GCH,4305,2020,6,71.65,80.99,2.99,155.63,24484.04,415.8
Haveri,Savanur,GCH,5473,2018,11,37.7,86.34,64.4,188.44,25011.81,405.03
Haveri,Savanur,GCH,6279,2024,12,6.54,205.31,124.86,336.71,26265.69,393.67
Haveri,Savanur,GCH,8582,2022,3,0.0,0.13,12.03,12.16,24307.52,411.65
Haveri,Savanur,GCH,4187,2020,10,245.84,173.5,294.71,714.05,24484.04,415.8
Haveri,Savanur,GCH,5314,2020,12,7.16,219.87,245.84,472.87,24484.04,415.8
Haveri,Savanur,GCH,3988,2020,10,245.84,173.5,294.71,714.05,24484.04,415.8
Haveri,Savanur,GCH,4368,2019,2,0.23,0.64,4.41,5.28,24653.77,411.33
Haveri,Savanur,GCH,4422,2019,3,0.36,0.23,0.64,1.23,24653.77,411.33
Haveri,Savanur,GCH,5146,2020,12,7.16,219.87,245.84,472.87,24484.04,415.8
Haveri,Savanur,GCH,4532,2020,3,0.0,1.65,8.38,10.03,24484.04,415.8
Haveri,Savanur,GCH,5175,2020,2,1.65,8.38,24.36,34.39,24484.04,415.8
Haveri,Savanur,GCH,4762,2020,3,0.0,1.65,8.38,10.03,24484.04,415.8
Haveri,Savanur,GCH,3889,2020,10,245.84,173.5,294.71,714.05,24484.04,415.8
Haveri,Savanur,GCH,4507,2020,6,71.65,80.99,2.99,155.63,24484.04,415.8
Haveri,Savanur,GCH,7948,2021,11,145.71,109.77,73.04,328.52000000000004,26268.18,396.7
Haveri,Savanur,GCH,4170,2020,5,80.99,2.99,0.0,83.97999999999999,24484.04,415.8
Haveri,Savanur,GCH,3964,2020,10,245.84,173.5,294.71,714.05,24484.04,415.8
Haveri,Savanur,GCH,4109,2020,10,245.84,173.5,294.71,714.05,24484.04,415.8
Haveri,Savanur,GCH,4892,2019,1,0.64,4.41,37.7,42.75,24653.77,411.33
Haveri,Savanur,GCH,6996,2024,2,19.34,1.78,61.58,82.7,26265.69,393.67
Haveri,Savanur,GCH,4318,2019,3,0.36,0.23,0.64,1.23,24653.77,411.33
Haveri,Savanur,GCH,4819,2020,11,219.87,245.84,173.5,639.21,24484.04,415.8
Haveri,Savanur,GCH,4747,2020,3,0.0,1.65,8.38,10.03,24484.04,415.8
Haveri,Savanur,GCH,5491,2018,11,37.7,86.34,64.4,188.44,25011.81,405.03
Haveri,Savanur,GCH,7606,2023,3,0.0,0.01,18.99,19.0,26100.98,409.55
Haveri,Savanur,GCH,5651,2018,11,37.7,86.34,64.4,188.44,25011.81,405.03
Haveri,Savanur,GCH,4653,2020,12,7.16,219.87,245.84,472.87,24484.04,415.8
Haveri,Savanur,GCH,4940,2020,11,219.87,245.84,173.5,639.21,24484.04,415.8
Haveri,Savanur,GCH,6746,2023,12,61.58,5.75,131.31,198.64,26100.98,409.55
Haveri,Savanur,GCH,4253,2020,6,71.65,80.99,2.99,155.63,24484.04,415.8
Haveri,Savanur,GCH,5203,2020,1,8.38,24.36,255.2,287.94,24484.04,415.8
Haveri,Savanur,GCH,5507,2020,11,219.87,245.84,173.5,639.21,24484.04,415.8
Haveri,Savanur,GCH,8968,2022,3,0.0,0.13,12.03,12.16,24307.52,411.65
Haveri,Savanur,GCH,5101,2019,1,0.64,4.41,37.7,42.75,24653.77,411.33
Haveri,Savanur,GCH,5526,2018,12,4.41,37.7,86.34,128.45,25011.81,405.03
Haveri,Savanur,GCH,4196,2020,10,245.84,173.5,294.71,714.05,24484.04,415.8
Haveri,Savanur,GCH,4586,2019,3,0.36,0.23,0.64,1.23,24653.77,411.33
Haveri,Savanur,GCH,4275,2019,3,0.36,0.23,0.64,1.23,24653.77,411.33
Haveri,Savanur,GCH,5370,2019,1,0.64,4.41,37.7,42.75,24653.77,411.33
Haveri,Savanur,GCH,6554,2025,2,0.05,22.14,6.54,28.73,25210.07,394.69
Haveri,Savanur,GCH,4420,2020,6,71.65,80.99,2.99,155.63,24484.04,415.8
Haveri,Savanur,GCH,4985,2020,2,1.65,8.38,24.36,34.39,24484.04,415.8
Haveri,Savanur,GCH,5937,2024,11,205.31,124.86,172.79,502.96,26265.69,393.67
Haveri,Savanur,GCH,5874,2024,10,124.86,172.79,192.9,490.55,26265.69,393.67
Haveri,Savanur,GCH,4197,2019,2,0.23,0.64,4.41,5.28,24653.77,411.33
Haveri,Savanur,GCH,5316,2019,12,24.36,255.2,150.47,430.03,24653.77,411.33
Haveri,Savanur,GCH,5086,2020,2,1.65,8.38,24.36,34.39,24484.04,415.8
Haveri,Savanur,GCH,5487,2018,12,4.41,37.7,86.34,128.45,25011.81,405.03
Haveri,Savanur,GCH,4233,2019,3,0.36,0.23,0.64,1.23,24653.77,411.33
Haveri,Savanur,GCH,9475,2022,2,0.13,12.03,126.85,139.01,24307.52,411.65
Haveri,Savanur,GCH,4457,2020,10,245.84,173.5,294.71,714.05,24484.04,415.8
Haveri,Savanur,GCH,4757,2019,3,0.36,0.23,0.64,1.23,24653.77,411.33
Haveri,Savanur,GCH,5394,2019,4,1.78,0.36,0.23,2.37,24653.77,411.33
Haveri,Savanur,GCH,4911,2019,12,24.36,255.2,150.47,430.03,24653.77,411.33
Haveri,Savanur,GCH,5589,2018,11,37.7,86.34,64.4,188.44,25011.81,405.03
Haveri,Savanur,GCH,4270,2020,7,116.04,71.65,80.99,268.68,24484.04,415.8
Haveri,Savanur,GCH,5343,2019,12,24.36,255.2,150.47,430.03,24653.77,411.33
Haveri,Savanur,GCH,9582,2022,1,12.03,126.85,145.71,284.59000000000003,24307.52,411.65
Haveri,Savanur,GCH,5131,2019,11,255.2,150.47,217.51,623.18,24653.77,411.33
Haveri,Savanur,GCH,9245,2022,1,12.03,126.85,145.71,284.59000000000003,24307.52,411.65
Haveri,Savanur,GCH,9666,2022,1,12.03,126.85,145.71,284.59000000000003,24307.52,411.65
Haveri,Savanur,GCH,4660,2020,6,71.65,80.99,2.99,155.63,24484.04,415.8
Haveri,Savanur,GCH,4991,2020,3,0.0,1.65,8.38,10.03,24484.04,415.8
Haveri,Savanur,GCH,4648,2020,2,1.65,8.38,24.36,34.39,24484.04,415.8
Haveri,Savanur,GCH,5808,2024,11,205.31,124.86,172.79,502.96,26265.69,393.67
Haveri,Savanur,GCH,5846,2019,5,25.78,1.78,0.36,27.92,24653.77,411.33
Haveri,Savanur,GCH,8077,2023,1,18.99,7.96,101.02,127.97,26100.98,409.55
Haveri,Savanur,GCH,4523,2020,9,173.5,294.71,116.04,584.25,24484.04,415.8
Haveri,Savanur,GCH,5546,2018,12,4.41,37.7,86.34,128.45,25011.81,405.03
Haveri,Savanur,GCH,5885,2021,1,4.69,7.16,219.87,231.72,26268.18,396.7
Haveri,Savanur,GCH,4809,2020,1,8.38,24.36,255.2,287.94,24484.04,415.8
Haveri,Savanur,GCH,4569,2020,6,71.65,80.99,2.99,155.63,24484.04,415.8
Haveri,Savanur,GCH,6805,2023,12,61.58,5.75,131.31,198.64,26100.98,409.55
Haveri,Savanur,GCH,6819,2024,1,1.78,61.58,5.75,69.11,26265.69,393.67
Haveri,Savanur,GCH,5898,2024,11,205.31,124.86,172.79,502.96,26265.69,393.67
Haveri,Savanur,GCH,5069,2020,11,219.87,245.84,173.5,639.21,24484.04,415.8
Haveri,Savanur,GCH,6833,2023,12,61.58,5.75,131.31,198.64,26100.98,409.55
Haveri,Savanur,GCH,6629,2023,12,61.58,5.75,131.31,198.64,26100.98,409.55
Haveri,Savanur,GCH,5292,2020,1,8.38,24.36,255.2,287.94,24484.04,415.8
Haveri,Savanur,GCH,5571,2019,1,0.64,4.41,37.7,42.75,24653.77,411.33
Haveri,Savanur,GCH,5299,2019,12,24.36,255.2,150.47,430.03,24653.77,411.33
Haveri,Savanur,GCH,6254,2024,10,124.86,172.79,192.9,490.55,26265.69,393.67
Haveri,Savanur,GCH,4495,2020,10,245.84,173.5,294.71,714.05,24484.04,415.8
Haveri,Savanur,GCH,5416,2021,1,4.69,7.16,219.87,231.72,26268.18,396.7
Haveri,Savanur,GCH,5044,2020,9,173.5,294.71,116.04,584.25,24484.04,415.8
Haveri,Savanur,GCH,5445,2021,4,1.59,19.54,32.76,53.89,26268.18,396.7
Haveri,Savanur,GCH,7178,2023,5,12.01,0.4,0.0,12.41,26100.98,409.55
Haveri,Savanur,GCH,5324,2019,12,24.36,255.2,150.47,430.03,24653.77,411.33
Haveri,Savanur,GCH,5634,2018,11,37.7,86.34,64.4,188.44,25011.81,405.03
Haveri,Savanur,GCH,11621,2022,4,3.56,0.0,0.13,3.69,24307.52,411.65
Haveri,Savanur,GCH,6620,2025,1,22.14,6.54,205.31,233.99,25210.07,394.69
Haveri,Savanur,GCH,5504,2018,11,37.7,86.34,64.4,188.44,25011.81,405.03
Haveri,Savanur,GCH,8538,2022,12,7.96,101.02,205.48,314.46,24307.52,411.65
Haveri,Savanur,GCH,4780,2020,2,1.65,8.38,24.36,34.39,24484.04,415.8
Haveri,Savanur,GCH,5288,2020,11,219.87,245.84,173.5,639.21,24484.04,415.8
Haveri,Savanur,GCH,6811,2024,1,1.78,61.58,5.75,69.11,26265.69,393.67
Haveri,Savanur,GCH,5010,2021,5,33.06,1.59,19.54,54.190000000000005,26268.18,396.7
Haveri,Savanur,GCH,5352,2021,4,1.59,19.54,32.76,53.89,26268.18,396.7
Haveri,Savanur,GCH,5727,2021,3,19.54,32.76,4.69,56.99,26268.18,396.7
Haveri,Savanur,GCH,10975,2022,4,3.56,0.0,0.13,3.69,24307.52,411.65
Haveri,Savanur,GCH,4800,2018,9,64.4,76.6,147.37,288.37,25011.81,405.03
Haveri,Savanur,GCH,5325,2020,1,8.38,24.36,255.2,287.94,24484.04,415.8
Haveri,Savanur,GCH,5343,2019,12,24.36,255.2,150.47,430.03,24653.77,411.33
Haveri,Savanur,GCH,5130,2019,3,0.36,0.23,0.64,1.23,24653.77,411.33
Haveri,Savanur,GCH,5719,2018,10,86.34,64.4,76.6,227.34,25011.81,405.03
Haveri,Savanur,GCH,5343,2020,1,8.38,24.36,255.2,287.94,24484.04,415.8
Haveri,Savanur,GCH,7186,2023,11,5.75,131.31,44.47,181.53,26100.98,409.55
Haveri,Savanur,GCH,8274,2023,1,18.99,7.96,101.02,127.97,26100.98,409.55
Haveri,Savanur,GCH,4845,2019,11,255.2,150.47,217.51,623.18,24653.77,411.33
Haveri,Savanur,GCH,5404,2018,12,4.41,37.7,86.34,128.45,25011.81,405.03
Haveri,Savanur,GCH,5343,2021,3,19.54,32.76,4.69,56.99,26268.18,396.7
Haveri,Savanur,GCH,8171,2021,12,126.85,145.71,109.77,382.33,26268.18,396.7
Haveri,Savanur,GCH,5285,2020,2,1.65,8.38,24.36,34.39,24484.04,415.8
Haveri,Savanur,GCH,5681,2019,3,0.36,0.23,0.64,1.23,24653.77,411.33
Haveri,Savanur,GCH,5198,2020,1,8.38,24.36,255.2,287.94,24484.04,415.8
Haveri,Savanur,GCH,4810,2021,5,33.06,1.59,19.54,54.190000000000005,26268.18,396.7
Haveri,Savanur,GCH,5364,2020,1,8.38,24.36,255.2,287.94,24484.04,415.8
Haveri,Savanur,GCH,7723,2024,3,0.0,19.34,1.78,21.12,26265.69,393.67
Haveri,Savanur,GCH,5959,2021,1,4.69,7.16,219.87,231.72,26268.18,396.7
Haveri,Savanur,GCH,5317,2021,4,1.59,19.54,32.76,53.89,26268.18,396.7
Haveri,Savanur,GCH,5565,2021,4,1.59,19.54,32.76,53.89,26268.18,396.7
Haveri,Savanur,GCH,5257,2020,2,1.65,8.38,24.36,34.39,24484.04,415.8
Haveri,Savanur,GCH,5148,2019,11,255.2,150.47,217.51,623.18,24653.77,411.33
Haveri,Savanur,GCH,5488,2020,12,7.16,219.87,245.84,472.87,24484.04,415.8
Haveri,Savanur,GCH,5213,2021,5,33.06,1.59,19.54,54.190000000000005,26268.18,396.7
Haveri,Savanur,GCH,6117,2019,4,1.78,0.36,0.23,2.37,24653.77,411.33
Haveri,Savanur,GCH,9744,2022,11,101.02,205.48,169.08,475.58,24307.52,411.65
Haveri,Savanur,GCH,4822,2019,2,0.23,0.64,4.41,5.28,24653.77,411.33
Haveri,Savanur,GCH,5484,2021,4,1.59,19.54,32.76,53.89,26268.18,396.7
Haveri,Savanur,GCH,9720,2022,1,12.03,126.85,145.71,284.59000000000003,24307.52,411.65
Haveri,Savanur,GCH,7672,2023,3,0.0,0.01,18.99,19.0,26100.98,409.55
Haveri,Savanur,GCH,9427,2022,1,12.03,126.85,145.71,284.59000000000003,24307.52,411.65
Haveri,Savanur,GCH,6782,2024,2,19.34,1.78,61.58,82.7,26265.69,393.67
Haveri,Savanur,GCH,5725,2018,11,37.7,86.34,64.4,188.44,25011.81,405.03
Haveri,Savanur,GCH,5513,2020,11,219.87,245.84,173.5,639.21,24484.04,415.8
Haveri,Savanur,GCH,8213,2022,12,7.96,101.02,205.48,314.46,24307.52,411.65
Haveri,Savanur,GCH,5047,2019,11,255.2,150.47,217.51,623.18,24653.77,411.33
Haveri,Savanur,GCH,5542,2019,3,0.36,0.23,0.64,1.23,24653.77,411.33
Haveri,Savanur,GCH,9988,2022,3,0.0,0.13,12.03,12.16,24307.52,411.65
Haveri,Savanur,GCH,6770,2023,12,61.58,5.75,131.31,198.64,26100.98,409.55
Haveri,Savanur,GCH,5139,2021,2,32.76,4.69,7.16,44.61,26268.18,396.7
Haveri,Savanur,GCH,5311,2019,12,24.36,255.2,150.47,430.03,24653.77,411.33
Haveri,Savanur,GCH,5712,2018,10,86.34,64.4,76.6,227.34,25011.81,405.03
Haveri,Savanur,GCH,6530,2024,1,1.78,61.58,5.75,69.11,26265.69,393.67
Haveri,Savanur,GCH,8513,2022,3,0.0,0.13,12.03,12.16,24307.52,411.65
Haveri,Savanur,GCH,9075,2022,2,0.13,12.03,126.85,139.01,24307.52,411.65
Haveri,Savanur,GCH,6818,2024,1,1.78,61.58,5.75,69.11,26265.69,393.67
Haveri,Savanur,GCH,8075,2021,12,126.85,145.71,109.77,382.33,26268.18,396.7
Haveri,Savanur,GCH,5382,2021,4,1.59,19.54,32.76,53.89,26268.18,396.7
Haveri,Savanur,GCH,6205,2019,4,1.78,0.36,0.23,2.37,24653.77,411.33
Haveri,Savanur,GCH,5665,2018,12,4.41,37.7,86.34,128.45,25011.81,405.03
Haveri,Savanur,GCH,6626,2024,1,1.78,61.58,5.75,69.11,26265.69,393.67
Haveri,Savanur,GCH,5000,2018,8,76.6,147.37,105.45,329.42,25011.81,405.03
Haveri,Savanur,GCH,5006,2020,4,2.99,0.0,1.65,4.640000000000001,24484.04,415.8
Haveri,Savanur,GCH,9445,2022,1,12.03,126.85,145.71,284.59000000000003,24307.52,411.65
Haveri,Savanur,GCH,9804,2022,1,12.03,126.85,145.71,284.59000000000003,24307.52,411.65
Haveri,Savanur,GCH,5170,2018,11,37.7,86.34,64.4,188.44,25011.81,405.03
Haveri,Savanur,GCH,5586,2021,4,1.59,19.54,32.76,53.89,26268.18,396.7
Haveri,Savanur,GCH,7636,2021,11,145.71,109.77,73.04,328.52000000000004,26268.18,396.7
Haveri,Savanur,GCH,7667,2021,12,126.85,145.71,109.77,382.33,26268.18,396.7
Haveri,Savanur,GCH,5107,2019,1,0.64,4.41,37.7,42.75,24653.77,411.33
Haveri,Savanur,GCH,5648,2018,11,37.7,86.34,64.4,188.44,25011.81,405.03
Haveri,Savanur,GCH,6213,2021,2,32.76,4.69,7.16,44.61,26268.18,396.7
Haveri,Savanur,GCH,8758,2021,12,126.85,145.71,109.77,382.33,26268.18,396.7
Haveri,Savanur,GCH,9314,2022,2,0.13,12.03,126.85,139.01,24307.52,411.65
Haveri,Savanur,GCH,6047,2021,3,19.54,32.76,4.69,56.99,26268.18,396.7
Haveri,Savanur,GCH,7880,2023,3,0.0,0.01,18.99,19.0,26100.98,409.55
Haveri,Savanur,GCH,6924,2023,12,61.58,5.75,131.31,198.64,26100.98,409.55
Haveri,Savanur,GCH,7641,2024,3,0.0,19.34,1.78,21.12,26265.69,393.67
Haveri,Savanur,GCH,5295,2019,11,255.2,150.47,217.51,623.18,24653.77,411.33
Haveri,Savanur,GCH,5040,2020,1,8.38,24.36,255.2,287.94,24484.04,415.8
Haveri,Savanur,GCH,5216,2019,12,24.36,255.2,150.47,430.03,24653.77,411.33
Haveri,Savanur,GCH,5219,2020,12,7.16,219.87,245.84,472.87,24484.04,415.8
Haveri,Savanur,GCH,5755,2018,11,37.7,86.34,64.4,188.44,25011.81,405.03
Haveri,Savanur,GCH,5288,2019,11,255.2,150.47,217.51,623.18,24653.77,411.33
Haveri,Savanur,GCH,5647,2018,10,86.34,64.4,76.6,227.34,25011.81,405.03
Haveri,Savanur,GCH,5091,2020,8,294.71,116.04,71.65,482.4,24484.04,415.8
Haveri,Savanur,GCH,5282,2019,11,255.2,150.47,217.51,623.18,24653.77,411.33
Haveri,Savanur,GCH,5611,2021,3,19.54,32.76,4.69,56.99,26268.18,396.7
Haveri,Savanur,GCH,5736,2019,4,1.78,0.36,0.23,2.37,24653.77,411.33
Haveri,Savanur,GCH,6429,2024,12,6.54,205.31,124.86,336.71,26265.69,393.67
Haveri,Savanur,GCH,5100,2018,7,147.37,105.45,33.93,286.75,25011.81,405.03
Haveri,Savanur,GCH,5137,2019,11,255.2,150.47,217.51,623.18,24653.77,411.33
Haveri,Savanur,GCH,5282,2019,10,150.47,217.51,123.64,491.62,24653.77,411.33
Haveri,Savanur,GCH,5613,2020,11,219.87,245.84,173.5,639.21,24484.04,415.8
Haveri,Savanur,GCH,5583,2018,11,37.7,86.34,64.4,188.44,25011.81,405.03
Haveri,Savanur,GCH,5239,2018,10,86.34,64.4,76.6,227.34,25011.81,405.03
Haveri,Savanur,GCH,7263,2023,6,47.01,12.01,0.4,59.42,26100.98,409.55
Haveri,Savanur,GCH,5392,2020,1,8.38,24.36,255.2,287.94,24484.04,415.8
Haveri,Savanur,GCH,5869,2021,2,32.76,4.69,7.16,44.61,26268.18,396.7
Haveri,Savanur,GCH,7914,2023,2,0.01,18.99,7.96,26.96,26100.98,409.55
Haveri,Savanur,GCH,5908,2021,1,4.69,7.16,219.87,231.72,26268.18,396.7
Haveri,Savanur,GCH,6890,2023,11,5.75,131.31,44.47,181.53,26100.98,409.55
Haveri,Savanur,GCH,7029,2025,1,22.14,6.54,205.31,233.99,25210.07,394.69
Haveri,Savanur,GCH,5317,2020,2,1.65,8.38,24.36,34.39,24484.04,415.8
Haveri,Savanur,GCH,6091,2024,12,6.54,205.31,124.86,336.71,26265.69,393.67
Haveri,Savanur,GCH,6317,2024,11,205.31,124.86,172.79,502.96,26265.69,393.67
Haveri,Savanur,GCH,5376,2019,12,24.36,255.2,150.47,430.03,24653.77,411.33
Haveri,Savanur,GCH,5429,2018,12,4.41,37.7,86.34,128.45,25011.81,405.03
Haveri,Savanur,GCH,6648,2024,12,6.54,205.31,124.86,336.71,26265.69,393.67
Haveri,Savanur,GCH,7932,2023,2,0.01,18.99,7.96,26.96,26100.98,409.55
Haveri,Savanur,GCH,5346,2019,12,24.36,255.2,150.47,430.03,24653.77,411.33
Haveri,Savanur,GCH,5735,2018,11,37.7,86.34,64.4,188.44,25011.81,405.03
Haveri,Savanur,GCH,6119,2019,4,1.78,0.36,0.23,2.37,24653.77,411.33
Haveri,Savanur,GCH,5429,2019,2,0.23,0.64,4.41,5.28,24653.77,411.33
Haveri,Savanur,GCH,5360,2019,12,24.36,255.2,150.47,430.03,24653.77,411.33
Haveri,Savanur,GCH,5614,2018,10,86.34,64.4,76.6,227.34,25011.81,405.03
Haveri,Savanur,GCH,8272,2023,1,18.99,7.96,101.02,127.97,26100.98,409.55
Haveri,Savanur,GCH,5380,2019,12,24.36,255.2,150.47,430.03,24653.77,411.33
Haveri,Savanur,GCH,5399,2019,12,24.36,255.2,150.47,430.03,24653.77,411.33
Haveri,Savanur,GCH,5390,2020,1,8.38,24.36,255.2,287.94,24484.04,415.8
Haveri,Savanur,GCH,8556,2021,12,126.85,145.71,109.77,382.33,26268.18,396.7
Haveri,Savanur,GCH,9956,2022,5,50.75,3.56,0.0,54.31,24307.52,411.65
Haveri,Savanur,GCH,5413,2021,3,19.54,32.76,4.69,56.99,26268.18,396.7
Haveri,Savanur,GCH,5413,2021,3,19.54,32.76,4.69,56.99,26268.18,396.7
Haveri,Savanur,GCH,5804,2021,1,4.69,7.16,219.87,231.72,26268.18,396.7
Haveri,Savanur,GCH,5508,2018,10,86.34,64.4,76.6,227.34,25011.81,405.03
Haveri,Savanur,GCH,6075,2019,4,1.78,0.36,0.23,2.37,24653.77,411.33
Haveri,Savanur,GCH,5597,2021,3,19.54,32.76,4.69,56.99,26268.18,396.7
Haveri,Savanur,GCH,5605,2021,1,4.69,7.16,219.87,231.72,26268.18,396.7
Haveri,Savanur,GCH,7613,2023,3,0.0,0.01,18.99,19.0,26100.98,409.55
Haveri,Savanur,GCH,5589,2021,1,4.69,7.16,219.87,231.72,26268.18,396.7
Haveri,Savanur,GCH,5859,2018,10,86.34,64.4,76.6,227.34,25011.81,405.03
Haveri,Savanur,GCH,5798,2021,3,19.54,32.76,4.69,56.99,26268.18,396.7
Haveri,Savanur,GCH,8024,2021,11,145.71,109.77,73.04,328.52000000000004,26268.18,396.7
Haveri,Savanur,GCH,10873,2022,4,3.56,0.0,0.13,3.69,24307.52,411.65
Haveri,Savanur,GCH,7541,2023,5,12.01,0.4,0.0,12.41,26100.98,409.55
Haveri,Savanur,GCH,5893,2018,10,86.34,64.4,76.6,227.34,25011.81,405.03
Haveri,Savanur,GCH,5848,2018,10,86.34,64.4,76.6,227.34,25011.81,405.03
Haveri,Savanur,GCH,6951,2024,2,19.34,1.78,61.58,82.7,26265.69,393.67
Haveri,Savanur,GCH,7539,2023,3,0.0,0.01,18.99,19.0,26100.98,409.55
Haveri,Savanur,GCH,5939,2018,10,86.34,64.4,76.6,227.34,25011.81,405.03
Haveri,Savanur,GCH,6322,2024,10,124.86,172.79,192.9,490.55,26265.69,393.67
Haveri,Savanur,GCH,7956,2023,5,12.01,0.4,0.0,12.41,26100.98,409.55
Haveri,Savanur,GCH,5793,2019,6,32.43,25.78,1.78,59.99,24653.77,411.33
Haveri,Savanur,GCH,5802,2019,7,93.14,32.43,25.78,151.35,24653.77,411.33
Haveri,Savanur,GCH,6335,2024,12,6.54,205.31,124.86,336.71,26265.69,393.67
Haveri,Savanur,GCH,7288,2024,10,124.86,172.79,192.9,490.55,26265.69,393.67
Haveri,Savanur,GCH,5833,2021,2,32.76,4.69,7.16,44.61,26268.18,396.7
Haveri,Savanur,GCH,7723,2023,4,0.4,0.0,0.01,0.41,26100.98,409.55
Haveri,Savanur,GCH,5869,2018,8,76.6,147.37,105.45,329.42,25011.81,405.03
Haveri,Savanur,GCH,8047,2021,12,126.85,145.71,109.77,382.33,26268.18,396.7
Haveri,Savanur,GCH,7325,2023,11,5.75,131.31,44.47,181.53,26100.98,409.55
Haveri,Savanur,GCH,7504,2023,11,5.75,131.31,44.47,181.53,26100.98,409.55
Haveri,Savanur,GCH,7394,2023,11,5.75,131.31,44.47,181.53,26100.98,409.55
Haveri,Savanur,GCH,6184,2021,8,191.63,149.03,184.99,525.65,26268.18,396.7
Haveri,Savanur,GCH,6169,2021,8,191.63,149.03,184.99,525.65,26268.18,396.7
Haveri,Savanur,GCH,7927,2021,12,126.85,145.71,109.77,382.33,26268.18,396.7
Haveri,Savanur,GCH,6069,2021,2,32.76,4.69,7.16,44.61,26268.18,396.7
Haveri,Savanur,GCH,7380,2023,11,5.75,131.31,44.47,181.53,26100.98,409.55
Haveri,Savanur,GCH,7459,2024,3,0.0,19.34,1.78,21.12,26265.69,393.67
Haveri,Savanur,GCH,7025,2023,11,5.75,131.31,44.47,181.53,26100.98,409.55
Haveri,Savanur,GCH,8240,2023,1,18.99,7.96,101.02,127.97,26100.98,409.55
Haveri,Savanur,GCH,6560,2025,2,0.05,22.14,6.54,28.73,25210.07,394.69
Haveri,Savanur,GCH,7244,2024,2,19.34,1.78,61.58,82.7,26265.69,393.67
Haveri,Savanur,GCH,7733,2023,4,0.4,0.0,0.01,0.41,26100.98,409.55
Haveri,Savanur,GCH,7917,2022,10,205.48,169.08,188.94,563.5,24307.52,411.65
Haveri,Savanur,GCH,6543,2025,3,0.39,0.05,22.14,22.58,25210.07,394.69
Haveri,Savanur,GCH,7281,2023,10,131.31,44.47,212.43,388.21,26100.98,409.55
Haveri,Savanur,GCH,6332,2021,2,32.76,4.69,7.16,44.61,26268.18,396.7
Haveri,Savanur,GCH,7167,2023,12,61.58,5.75,131.31,198.64,26100.98,409.55
Haveri,Savanur,GCH,6676,2024,2,19.34,1.78,61.58,82.7,26265.69,393.67
Haveri,Savanur,GCH,6963,2023,12,61.58,5.75,131.31,198.64,26100.98,409.55
Haveri,Savanur,GCH,6588,2025,1,22.14,6.54,205.31,233.99,25210.07,394.69
Haveri,Savanur,GCH,7774,2023,2,0.01,18.99,7.96,26.96,26100.98,409.55
Haveri,Savanur,GCH,7360,2023,5,12.01,0.4,0.0,12.41,26100.98,409.55
Haveri,Savanur,GCH,7639,2023,10,131.31,44.47,212.43,388.21,26100.98,409.55
Haveri,Savanur,GCH,7829,2021,12,126.85,145.71,109.77,382.33,26268.18,396.7
Haveri,Savanur,GCH,7417,2024,4,0.78,0.0,19.34,20.12,26265.69,393.67
Haveri,Savanur,GCH,6764,2025,2,0.05,22.14,6.54,28.73,25210.07,394.69
Haveri,Savanur,GCH,7982,2022,12,7.96,101.02,205.48,314.46,24307.52,411.65
Haveri,Savanur,GCH,8165,2021,11,145.71,109.77,73.04,328.52000000000004,26268.18,396.7
Haveri,Savanur,GCH,7966,2023,4,0.4,0.0,0.01,0.41,26100.98,409.55
Haveri,Savanur,GCH,7941,2021,11,145.71,109.77,73.04,328.52000000000004,26268.18,396.7
Haveri,Savanur,GCH,6442,2019,5,25.78,1.78,0.36,27.92,24653.77,411.33
Haveri,Savanur,GCH,7329,2024,5,47.19,0.78,0.0,47.97,26265.69,393.67
Haveri,Savanur,GCH,7478,2023,4,0.4,0.0,0.01,0.41,26100.98,409.55
Haveri,Savanur,GCH,6451,2024,11,205.31,124.86,172.79,502.96,26265.69,393.67
Haveri,Savanur,GCH,7730,2023,2,0.01,18.99,7.96,26.96,26100.98,409.55
Haveri,Savanur,GCH,6752,2023,12,61.58,5.75,131.31,198.64,26100.98,409.55
Haveri,Savanur,GCH,7364,2023,11,5.75,131.31,44.47,181.53,26100.98,409.55
Haveri,Savanur,GCH,9374,2022,6,160.89,50.75,3.56,215.2,24307.52,411.65
Haveri,Savanur,GCH,7597,2023,3,0.0,0.01,18.99,19.0,26100.98,409.55
